Date & Time,Date,Time,Duration (Second),Delta,T_X+,T_X-,T_Y+,T_Y-,T_Z+,T_Z-,T_Mid,CSS_XP,CSS_XM,CSS_YP,CSS_YM,CSS_ZP,CSS_ZM,I_QF_0,I_QF_1,I_QF_2,I_QF_3,I_QF_4,I_QF_5,I_QF_6,I_QF_7,T_TTC-B,ITemp0,ITemp1,I_UMPB,U_UMPB,U_UMBB,I_Block1,I_TTCA,I_TTCB,XAngVel,XAng,XSpeed,YAngVel,YAng,YSpeed,ZAngVel,ZAng,ZSpeed,RA_YM,DE_YM,AZ_YM,Diff_RA,Diff_DE,Diff_AZ
5/20/2018 10:18,20/05/2018,10:18:19,37050,120,1.99,-9.25,-11.21,2.48,-5.83,-10.72,-3.39,272.73,69.91,17.23,130.46,21.17,25.11,47.73,44.73,134.63,333.87,204.47,108.31,26.61,19.14,-1.43,2.48,1.5,1134.42,16.06,16.06,-246.62,101.12,107.83,-0.002861,0.13,594,0.001907,0.26,4873.3,0,0.19,1974,112.74,-20.24,33.88,-0.28,12.83,-6.02
5/20/2018 10:20,20/05/2018,10:20:20,37170,120,2.48,-8.76,-11.21,0.52,-5.83,-10.23,-3.39,272.73,69.91,16.25,128.98,14.77,30.52,47.73,44.73,134.63,333.87,208.4,108.31,26.61,19.14,-1.43,0.52,1.5,1134.42,16.06,16.06,-218.15,101.12,107.83,0.002861,0.13,597,-0.000954,0.26,4875,0,0.19,1973.9,112.74,-20.24,33.88,-0.28,12.83,-13.62
5/20/2018 10:22,20/05/2018,10:22:19,37290,120,2.48,-8.76,-11.21,2.48,-5.34,-9.74,-3.39,272.24,45.29,13.29,121.11,10.83,30.03,47.73,44.73,150.32,333.87,196.63,112.23,26.61,19.14,0.52,2.48,2.48,1134.42,16.06,16.06,-237.13,101.12,107.83,-0.001907,0.13,601.1,-0.002861,0.26,4876,0,0.19,1974.7,112.74,-20.24,33.88,-0.28,12.83,-21.21
5/20/2018 10:24,20/05/2018,10:24:19,37410,120,2.97,-8.76,-11.21,4.43,-5.34,-9.25,-3.39,272.73,32.98,11.32,118.15,7.38,27.08,47.73,44.73,134.63,333.87,208.4,104.39,26.61,19.14,0.52,2.48,2.48,1134.42,16.2,16.06,-208.66,101.12,107.83,-0.001907,0.13,604.4,0.001907,0.26,4875.2,0.000954,0.19,1975.8,112.74,-20.24,33.88,-0.28,12.83,-28.8
5/20/2018 10:26,20/05/2018,10:26:20,37530,120,2.97,-7.3,-11.21,4.43,-5.34,-8.76,-3.39,272.73,27.08,10.34,115.69,6.4,23.63,47.73,44.73,134.63,333.87,216.24,112.23,26.61,19.14,0.52,4.43,2.48,1134.42,16.06,16.06,-218.15,101.12,107.83,-0.006676,0.13,603.2,0.004768,0.26,4874.9,0.000954,0.19,1978,112.74,-20.24,33.88,-0.28,12.83,-36.4
5/20/2018 10:28,20/05/2018,10:28:19,37650,120,3.45,-7.3,-11.21,4.43,-5.34,-8.76,-3.39,272.73,25.6,9.35,116.18,5.91,21.66,47.73,44.73,130.71,333.87,200.55,112.23,26.61,19.14,0.52,4.43,2.48,1123.1,16.06,16.06,-208.66,101.12,105.88,-0.001907,0.13,605.2,-0.000954,0.26,4875,0.000954,0.19,1982,112.74,-20.24,33.88,-0.27,12.83,-43.99
5/20/2018 10:30,20/05/2018,10:30:20,37770,120,4.43,-7.3,-11.21,4.43,-5.34,-7.3,-3.39,273.72,38.4,13.29,120.12,4.43,36.92,47.73,44.73,134.63,333.87,196.63,104.39,26.61,19.14,0.52,4.43,4.43,1123.1,16.06,16.06,-208.66,101.12,105.88,-0.004768,0.13,606.2,-0.000954,0.26,4875.7,-0.000954,0.19,1983.5,112.74,-20.24,33.88,-0.27,12.83,-51.58
5/20/2018 10:31,20/05/2018,10:31:40,37850,80,4.43,-7.3,-11.21,4.43,-5.34,-7.3,-3.39,275.69,25.6,15.26,116.68,4.43,48.74,47.73,44.73,134.63,333.87,204.47,108.31,26.61,19.14,0.52,4.43,4.43,1123.1,16.06,16.06,-189.68,101.12,103.93,0.001907,0.13,605.3,-0.000954,0.26,4877.4,0,0.19,1985.6,112.74,-20.24,33.88,-0.27,12.83,-56.64
5/20/2018 10:33,20/05/2018,10:33:39,37970,120,4.43,-7.3,-11.21,4.43,-5.34,-7.3,-3.39,277.66,24.12,12.31,112.74,3.94,33.48,47.73,44.73,134.63,333.87,204.47,112.23,26.61,19.14,0.52,4.43,4.43,1134.42,16.06,16.06,-218.15,101.12,107.83,0.001907,0.13,608.6,-0.001907,0.26,4879.3,0,0.19,1985.1,112.74,-20.24,33.88,-0.27,12.83,-64.24
5/20/2018 10:35,20/05/2018,10:35:40,38090,120,4.92,-7.3,-11.21,4.43,-5.34,-6.81,-1.43,278.15,18.71,18.71,115.2,3.94,51.2,47.73,44.73,150.32,333.87,208.4,104.39,26.61,19.14,2.48,4.43,4.43,1145.75,16.06,16.06,-199.17,101.12,107.83,0.001907,0.13,609.7,-0.001907,0.26,4879,-0.001907,0.19,1986.4,112.74,-20.24,33.88,-0.27,12.83,-71.83
5/20/2018 10:37,20/05/2018,10:37:40,38210,120,4.92,-7.3,-11.21,4.43,-5.34,-6.32,-1.43,280.61,7.88,12.31,111.75,3.94,32.49,47.73,44.73,134.63,333.87,196.63,104.39,26.61,19.14,2.48,4.43,4.43,1123.1,16.06,16.06,-142.22,101.12,107.83,-0.006676,0.13,613.2,-0.000954,0.26,4878.8,-0.000954,0.19,1988.9,112.74,-20.24,33.88,-0.27,12.83,-79.42
5/20/2018 10:39,20/05/2018,10:39:39,38330,120,5.41,-7.3,-11.21,5.9,-5.34,-6.32,-1.43,278.15,2.46,5.91,109.29,4.43,19.2,47.73,44.73,134.63,335.82,196.63,108.31,27.59,19.14,2.48,4.43,4.43,1123.1,16.06,16.06,-180.19,101.12,105.88,-0.004768,0.13,617.7,-0.003815,0.26,4878.3,0,0.19,1991.8,112.74,-20.24,33.88,-0.27,12.83,-87.02
5/20/2018 10:41,20/05/2018,10:41:40,38450,120,5.9,-7.3,-9.25,4.43,-5.34,-6.32,-1.43,276.18,0,1.97,107.32,3.94,8.86,47.73,44.73,126.79,335.82,212.32,104.39,26.61,17.88,2.48,4.43,4.43,1134.42,16.06,16.06,-189.68,101.12,107.83,0.001907,0.13,617.7,-0.001907,0.26,4875.5,-0.001907,0.19,1993.9,112.74,-20.24,33.88,-0.27,12.83,-94.61
5/20/2018 10:43,20/05/2018,10:43:39,38570,120,6.39,-7.3,-9.25,4.43,-5.34,-6.32,-1.43,273.72,0,0.49,105.84,4.43,2.46,47.73,44.73,126.79,335.82,204.47,108.31,26.61,19.14,2.48,4.43,4.43,1123.1,16.06,16.06,-151.71,101.12,107.83,0.000954,0.13,625.1,-0.000954,0.26,4873.6,-0.000954,0.19,1998.5,112.74,-20.24,33.88,-0.26,12.83,-102.2
5/20/2018 10:45,20/05/2018,10:45:39,38690,120,6.39,-7.3,-7.79,4.43,-5.83,-6.32,0.03,270.77,0,0,104.37,4.43,0.49,47.73,44.73,134.63,335.82,212.32,108.31,26.61,19.14,2.48,4.43,4.43,1134.42,16.06,16.06,-170.69,101.12,105.88,0.000954,0.13,628.6,0.001907,0.26,4871.1,0,0.19,2000.1,112.74,-20.24,33.88,-0.26,12.83,-109.79
5/20/2018 10:47,20/05/2018,10:47:40,38810,120,6.39,-7.3,-9.25,4.43,-5.34,-6.32,-1.43,269.78,0,0,103.88,4.43,0,47.73,44.73,134.63,333.87,212.32,104.39,26.61,19.14,2.48,4.43,4.43,1134.42,16.06,16.06,-151.71,101.12,107.83,0.000954,0.13,630.3,-0.000954,0.26,4868.4,-0.000954,0.19,2003.6,112.74,-20.24,33.88,-0.26,12.83,-117.39
5/20/2018 10:49,20/05/2018,10:49:39,38930,120,6.39,-7.3,-11.21,4.43,-5.34,-6.32,-1.43,0,0,0,0,0,0,47.73,44.73,130.71,343.63,204.47,112.23,26.61,17.88,2.48,4.43,4.43,1145.75,15.68,15.58,427.21,101.12,103.93,0.000954,0.13,638,-0.000954,0.26,4863.2,0.001907,0.19,2005.5,112.74,-20.24,33.88,-0.26,12.83,-124.98
5/20/2018 10:51,20/05/2018,10:51:40,39050,120,5.9,-7.3,-11.21,0.52,-5.34,-6.32,-1.43,0,0,0,0,0,0,47.73,44.73,138.55,345.58,204.47,108.31,26.61,17.88,2.48,2.48,4.43,1145.75,15.49,15.56,427.21,101.12,103.93,-0.001907,0.13,640.8,0,0.26,4857.8,0.002861,0.19,2007.5,112.74,-20.24,33.88,-0.26,12.83,-132.57
5/20/2018 10:53,20/05/2018,10:53:40,39170,120,4.43,-7.3,-11.21,0.52,-5.83,-6.32,-1.43,0,0,0,0,0,0,686.96,77.9,138.55,351.43,212.32,104.39,26.61,19.14,2.48,2.48,4.43,1938.33,15.2,15.3,702.43,101.12,103.93,0.003815,0.13,643.9,-0.001907,0.26,4849.9,0,0.19,2010.7,112.74,-20.24,33.88,-0.26,12.83,-140.17
5/20/2018 10:55,20/05/2018,10:55:39,39290,120,2.97,-7.3,-11.21,0.03,-5.83,-6.81,-1.43,0,0,0,0,0,0,683.04,77.9,142.48,351.43,204.47,108.31,26.61,17.88,2.48,0.52,4.43,1927,15.2,15.3,702.43,101.12,103.93,0.000954,0.13,647.7,-0.002861,0.25,4841.7,-0.000954,0.19,2015.4,112.74,-20.24,33.88,-0.26,12.83,-147.76
5/20/2018 10:57,20/05/2018,10:57:40,39410,120,1.99,-7.3,-11.21,-3.39,-6.32,-6.81,-1.43,0,0,0,0,0,0,683.04,77.9,142.48,351.43,212.32,112.23,26.61,19.14,2.48,0.52,4.43,1938.33,15.2,15.25,702.43,101.12,103.93,0.001907,0.13,648.8,0.001907,0.26,4837.2,0.001907,0.19,2019.1,112.74,-20.24,33.88,-0.25,12.83,-155.35
5/20/2018 10:59,20/05/2018,10:59:39,39530,120,0.52,-8.27,-11.21,-3.39,-6.81,-6.81,-1.43,0,0,0,0,0,0,683.04,77.9,158.16,353.38,208.4,108.31,26.61,19.14,2.48,0.52,4.43,1949.65,15.2,15.22,702.43,101.12,103.93,0.003815,0.13,650.3,-0.002861,0.26,4832.2,-0.000954,0.19,2024.5,112.24,-20.58,33.66,0.24,13.16,-162.73
5/20/2018 11:01,20/05/2018,11:01:39,39650,120,0.52,-8.27,-7.79,-5.34,-7.3,-7.3,0.03,0,0,0,0,0,0,683.04,77.9,130.71,353.38,208.4,116.15,26.61,17.88,2.48,0.52,4.43,1938.33,15.2,15.22,692.94,101.12,103.93,0.000954,0.13,653.5,0.001907,0.25,4830.1,0.002861,0.19,2026.9,112.23,-20.58,33.62,0.25,13.17,-170.28
5/20/2018 11:03,20/05/2018,11:03:40,39770,120,-1.43,-8.76,-11.21,-7.3,-7.3,-7.3,-1.43,0,0,0,0,0,0,686.96,77.9,166.01,353.38,196.63,112.23,26.61,17.88,2.48,0.52,4.43,1949.65,15.2,15.2,702.43,101.12,103.93,-0.004768,0.13,653.2,-0.000954,0.26,4830.5,0.000954,0.19,2033.8,112.21,-20.64,33.61,0.27,13.23,-177.86
5/20/2018 11:05,20/05/2018,11:05:39,39890,120,-1.92,-8.76,-11.21,-7.3,-7.3,-7.3,-1.43,0,0,0,0,0,0,686.96,77.9,134.63,353.38,208.4,108.31,26.61,19.14,2.48,0.52,4.43,1927,15.2,15.2,692.94,101.12,103.93,0,0.13,653.3,0.002861,0.26,4832.1,-0.000954,0.19,2037.2,112.19,-20.65,33.59,0.29,13.24,174.56
5/20/2018 11:07,20/05/2018,11:07:40,40010,120,-2.41,-8.76,-11.21,-7.3,-7.3,-7.3,-1.43,0,0,0,0,0,0,686.96,77.9,134.63,353.38,204.47,104.39,26.61,17.88,2.48,0.52,4.43,1915.68,15.2,15.18,683.45,101.12,103.93,0.001907,0.13,656,-0.003815,0.25,4834.7,-0.003815,0.19,2039.6,112.16,-20.67,33.58,0.32,13.25,166.98
5/20/2018 11:09,20/05/2018,11:09:40,40130,120,-3.39,-9.25,-11.21,-9.25,-7.3,-8.27,-1.43,0,0,0,0,0,0,686.96,77.9,134.63,355.33,208.4,112.23,26.61,17.88,2.48,0.52,2.48,1938.33,15.1,15.15,692.94,101.12,107.83,0.000954,0.13,657.9,0,0.25,4835.3,0.001907,0.19,2042.1,112.14,-20.69,33.56,0.35,13.27,159.4
5/20/2018 11:11,20/05/2018,11:11:39,40250,120,-3.39,-9.25,-11.21,-7.79,-8.27,-8.76,-3.39,0,0,0,0,0,0,686.96,77.9,142.48,353.38,216.24,112.23,26.61,17.88,0.52,0.52,2.48,1949.65,15.1,15.15,692.94,101.12,103.93,0.003815,0.13,661.5,0.001907,0.26,4838.2,0.001907,0.19,2043.9,112.11,-20.7,33.55,0.38,13.29,151.83
5/20/2018 11:13,20/05/2018,11:13:40,40370,120,-4.36,-9.25,-11.21,-9.25,-8.76,-9.25,-3.39,0,0,0,0,0,0,690.88,77.9,134.63,353.38,212.32,108.31,26.61,19.14,0.52,0.52,1.5,1938.33,15.1,15.13,692.94,101.12,103.93,0,0.13,663.9,0.002861,0.26,4836.9,0.000954,0.19,2046.5,112.1,-20.74,33.52,0.39,13.33,144.26
5/20/2018 11:15,20/05/2018,11:15:39,40490,120,-4.85,-9.74,-11.21,-11.21,-8.76,-9.25,-3.39,0,0,0,0,0,0,686.96,77.9,134.63,355.33,208.4,112.23,26.61,19.14,0.52,0.52,1.01,1938.33,15.1,15.13,702.43,101.12,103.93,0.001907,0.13,667.2,-0.001907,0.26,4837.3,0.002861,0.19,2048.7,112.05,-20.74,33.51,0.44,13.33,136.68
5/20/2018 11:17,20/05/2018,11:17:40,40610,120,-5.83,-10.23,-10.23,-11.21,-9.74,-9.74,-1.92,0,0,0,0,0,0,690.88,77.9,134.63,355.33,212.32,108.31,26.61,19.14,-0.46,-1.43,1.01,1938.33,15.1,15.1,692.94,101.12,103.93,0.000954,0.13,670.3,0.002861,0.26,4836,-0.000954,0.19,2052.4,112,-20.76,33.48,0.49,13.34,129.11
5/20/2018 11:19,20/05/2018,11:19:40,40730,120,-6.32,-10.23,-13.16,-11.21,-9.25,-10.23,-3.39,0,0,0,0,0,0,690.88,77.9,134.63,355.33,212.32,112.23,26.61,19.14,-1.43,-1.43,0.52,1938.33,15.1,15.1,692.94,101.12,103.93,0.003815,0.13,672.1,0.005722,0.26,4836.7,-0.000954,0.19,2055.6,111.97,-20.79,33.46,0.52,13.38,121.54
5/20/2018 11:21,20/05/2018,11:21:39,40850,120,-6.81,-10.23,-15.12,-11.21,-9.74,-10.23,-3.39,0,0,0,0,0,0,690.88,77.9,162.08,355.33,204.47,104.39,26.61,17.88,-1.43,-3.39,0.52,1960.97,15.1,15.1,702.43,101.12,103.93,0,0.12,672.9,0.001907,0.26,4836.6,-0.001907,0.19,2058.4,111.93,-20.83,33.45,0.56,13.42,113.96
5/20/2018 11:23,20/05/2018,11:23:40,40970,120,-7.3,-10.72,-15.12,-11.21,-9.74,-10.72,-3.39,274.7,0,0,102.89,4.43,0,663.43,75.95,126.79,339.73,208.4,104.39,26.61,19.14,-1.43,0.52,0.52,1881.71,15.68,15.73,-170.69,101.12,103.93,0,0.13,679.2,0,0.25,4838.5,-0.000954,0.19,2058,111.92,-20.85,33.43,0.58,13.44,106.38
5/20/2018 11:25,20/05/2018,11:25:39,41090,120,-6.81,-10.72,-15.12,-11.21,-9.74,-11.21,-3.39,277.66,0,0,103.88,3.94,0,663.43,75.95,158.16,339.73,208.4,108.31,26.61,19.14,-1.43,0.52,0.52,1915.68,15.87,15.77,-170.69,101.12,107.83,0,0.13,681.2,0,0.26,4841.1,-0.000954,0.19,2061.7,111.89,-20.92,33.42,0.61,13.51,98.8
5/20/2018 11:27,20/05/2018,11:27:39,41210,120,-6.32,-11.21,-15.12,-7.79,-9.74,-11.21,-3.39,280.12,0,0,106.34,4.92,0,659.51,75.95,130.71,337.78,204.47,108.31,27.59,17.88,-1.43,2.48,0.52,1870.39,15.87,15.82,-199.17,101.12,105.88,-0.002861,0.13,685.3,0.000954,0.26,4845,-0.000954,0.19,2059.9,111.91,-20.92,33.39,0.59,13.51,91.24
5/20/2018 11:29,20/05/2018,11:29:40,41330,120,-5.34,-11.21,-15.12,-7.3,-9.74,-11.21,-5.34,283.56,0,0.98,110.28,11.32,0,659.51,75.95,142.48,337.78,208.4,112.23,26.61,19.14,-1.43,4.43,0.52,1904.36,15.87,15.87,-208.66,101.12,103.93,-0.000954,0.13,692.8,0.001907,0.26,4845.5,0.002861,0.19,2058.2,111.9,-20.94,33.36,0.6,13.53,83.67
5/20/2018 11:31,20/05/2018,11:31:39,41450,120,-4.36,-11.21,-15.12,-7.3,-9.74,-11.21,-5.34,285.53,3.45,2.95,117.66,29.54,0,659.51,75.95,126.79,335.82,208.4,112.23,26.61,19.14,-1.43,4.43,0.52,1893.04,15.87,15.89,-256.11,101.12,107.83,0.003815,0.13,701.7,-0.002861,0.26,4844.1,0.001907,0.2,2061.1,111.88,-20.96,33.34,0.63,13.55,76.1
5/20/2018 11:33,20/05/2018,11:33:40,41570,120,-3.39,-11.21,-12.18,-5.34,-9.74,-12.18,-3.88,283.56,12.8,5.91,128.98,48.74,0,655.59,75.95,134.63,335.82,204.47,108.31,26.61,19.14,-1.43,4.43,0.52,1870.39,15.97,15.97,-322.54,101.12,107.83,0.001907,0.14,713.3,-0.003815,0.25,4839.9,-0.001907,0.19,2064.9,111.86,-21,33.33,0.65,13.59,68.52
5/20/2018 11:35,20/05/2018,11:35:40,41690,120,-2.9,-11.21,-13.16,-3.39,-9.25,-12.18,-5.34,280.12,28.55,9.85,137.84,63.51,0.49,655.59,75.95,126.79,335.82,208.4,104.39,26.61,19.14,-1.43,4.43,0.52,1870.39,16.06,15.99,-341.52,101.12,107.83,0,0.13,721,0.001907,0.25,4832.6,0.001907,0.19,2069.5,111.84,-21.02,33.3,0.67,13.61,60.96
5/20/2018 11:45,20/05/2018,11:45:40,42290,600,0.52,-10.72,-13.16,0.52,-7.3,-11.21,-5.34,272.24,44.31,10.83,134.4,29.54,8.37,655.59,75.95,126.79,335.82,204.47,112.23,26.61,19.14,-1.43,4.43,1.01,1859.07,16.06,16.06,-303.56,103.07,107.83,-0.000954,0.13,749.2,0,0.25,4801.2,-0.000954,0.19,2106.8,111.72,-21.15,33.23,0.79,13.74,23.06
5/20/2018 11:47,20/05/2018,11:47:39,42410,120,0.52,-10.23,-13.16,0.52,-6.81,-11.21,-3.39,272.24,61.05,11.32,145.72,33.97,11.32,655.59,75.95,134.63,335.82,212.32,112.23,26.61,19.14,-1.43,4.43,1.5,1893.04,16.06,16.06,-303.56,101.12,107.83,0.005722,0.13,750.8,-0.000954,0.25,4799.7,0,0.2,2113,111.71,-21.17,33.2,0.81,13.75,15.5
5/20/2018 11:49,20/05/2018,11:49:40,42530,120,1.01,-9.74,-13.16,0.52,-6.81,-11.21,-3.39,272.24,78.28,12.8,141.78,22.15,20.18,655.59,75.95,126.79,335.82,208.4,116.15,26.61,19.14,-1.43,4.43,2.48,1870.39,16.06,16.06,-294.07,101.12,107.83,0,0.14,752.4,0.000954,0.26,4799.3,0.003815,0.2,2117,111.68,-21.16,33.2,0.83,13.75,7.91
5/20/2018 11:51,20/05/2018,11:51:40,42650,120,1.01,-9.74,-13.16,0.52,-6.32,-10.72,-3.39,272.24,45.29,11.32,123.08,11.82,21.66,655.59,75.95,134.63,335.82,204.47,108.31,26.61,19.14,-1.43,4.43,2.48,1881.71,16.06,15.99,-265.6,101.12,107.83,-0.001907,0.13,752.4,0.001907,0.25,4800.2,-0.000954,0.19,2120.3,111.68,-21.17,33.17,0.84,13.76,0.35
5/20/2018 11:53,20/05/2018,11:53:39,42770,120,1.5,-9.25,-13.16,0.52,-6.32,-10.23,-3.39,272.24,42.83,9.85,122.09,12.8,15.26,655.59,75.95,134.63,335.82,212.32,112.23,26.61,19.14,-1.43,4.43,2.48,1870.39,16.06,16.06,-275.09,101.12,107.83,0.003815,0.14,754.3,-0.001907,0.25,4804,0.001907,0.19,2120.1,111.71,-21.19,33.17,0.81,13.78,-7.25
5/20/2018 11:55,20/05/2018,11:55:40,42890,120,1.99,-9.25,-11.21,2.48,-6.32,-10.23,-3.39,272.24,45.29,12.31,122.09,11.32,21.17,47.73,44.73,134.63,333.87,208.4,112.23,26.61,19.14,-1.43,4.43,2.48,1134.42,16.06,16.06,-275.09,101.12,107.83,0,0.14,757.5,0.001907,0.25,4804.1,0.001907,0.2,2123,111.71,-21.19,33.17,0.81,13.78,-14.84
5/20/2018 11:57,20/05/2018,11:57:00,42970,80,2.48,-8.76,-11.21,2.48,-6.32,-9.74,-3.39,272.24,55.14,14.77,125.04,9.35,23.14,47.73,44.73,134.63,333.87,212.32,108.31,26.61,19.14,0.52,4.43,2.48,1145.75,16.06,16.06,-303.56,101.12,107.83,0.005722,0.13,755.2,-0.002861,0.26,4806.5,-0.000954,0.2,2123.2,111.71,-21.19,33.17,0.81,13.78,-19.91
5/20/2018 11:59,20/05/2018,11:58:59,43090,120,2.48,-8.27,-11.21,4.43,-5.83,-9.25,-3.39,272.24,46.28,15.26,123.08,5.42,31.01,47.73,44.73,126.79,333.87,196.63,108.31,26.61,19.14,0.52,4.43,2.48,1111.78,16.06,16.06,-256.11,101.12,107.83,-0.000954,0.13,756.7,-0.004768,0.26,4807.4,-0.000954,0.19,2124.2,111.71,-21.19,33.17,0.81,13.78,-27.5
5/20/2018 12:01,20/05/2018,12:01:00,43210,120,2.97,-8.27,-11.21,4.43,-5.83,-8.76,-3.39,272.24,34.46,15.26,117.66,2.95,33.97,47.73,44.73,134.63,333.87,196.63,116.15,26.61,19.14,0.52,4.43,2.48,1134.42,16.06,16.06,-284.58,101.12,107.83,-0.004768,0.13,761.6,0,0.25,4805.4,0.001907,0.2,2125.4,111.71,-21.19,33.17,0.81,13.78,-35.09
5/20/2018 12:03,20/05/2018,12:02:59,43330,120,3.45,-7.3,-11.21,4.43,-6.32,-8.27,-3.39,272.73,27.08,13.78,114.21,1.97,28.06,47.73,44.73,134.63,333.87,212.32,112.23,26.61,19.14,0.52,4.43,4.43,1145.75,16.06,16.06,-246.62,101.12,107.83,-0.004768,0.13,761.6,-0.000954,0.26,4808.2,-0.002861,0.19,2125.3,111.71,-21.19,33.17,0.81,13.78,-42.69
5/20/2018 12:05,20/05/2018,12:04:59,43450,120,3.45,-7.3,-11.21,4.43,-5.83,-7.3,-3.39,273.72,30.52,16.25,114.71,0.98,28.06,47.73,44.73,130.71,333.87,212.32,112.23,26.61,19.14,0.52,4.43,4.43,1134.42,16.06,16.06,-284.58,101.12,107.83,0.001907,0.13,762.1,0.001907,0.25,4807.6,-0.000954,0.2,2127.3,111.71,-21.19,33.17,0.82,13.78,-50.28
5/20/2018 12:07,20/05/2018,12:07:00,43570,120,4.43,-7.3,-11.21,4.43,-5.83,-7.3,-1.43,274.21,38.89,17.23,120.12,0.49,51.2,47.73,44.73,134.63,333.87,208.4,112.23,26.61,19.14,0.52,4.43,4.43,1134.42,16.06,16.06,-256.11,103.07,105.88,0.003815,0.14,765.4,-0.001907,0.25,4809,0,0.2,2127.3,111.71,-21.19,33.17,0.82,13.78,-57.87
5/20/2018 12:09,20/05/2018,12:08:59,43690,120,4.43,-7.3,-11.21,4.43,-5.83,-7.3,-1.43,277.66,28.55,15.26,122.58,0,54.15,47.73,44.73,134.63,333.87,208.4,112.23,26.61,19.14,0.52,4.43,4.43,1134.42,16.06,16.06,-237.13,101.12,107.83,0.001907,0.13,767,0,0.25,4808.8,0.001907,0.2,2128.6,111.71,-21.19,33.17,0.82,13.78,-65.46
5/20/2018 12:11,20/05/2018,12:11:00,43810,120,4.43,-7.3,-11.21,4.43,-5.83,-6.81,-1.43,279.63,12.8,12.8,118.15,0,47.26,47.73,44.73,130.71,333.87,212.32,112.23,26.61,19.14,2.48,4.43,4.43,1134.42,16.06,16.06,-237.13,101.12,103.93,-0.001907,0.13,770.1,0.004768,0.26,4810.1,0.000954,0.19,2127.3,111.71,-21.19,33.17,0.82,13.78,-73.06
5/20/2018 12:13,20/05/2018,12:13:00,43930,120,4.92,-7.3,-11.21,4.43,-5.83,-6.32,-1.43,279.63,5.42,7.88,112.74,0,28.06,43.8,44.73,130.71,333.87,204.47,112.23,26.61,19.14,2.48,4.43,4.43,1134.42,16.06,16.06,-237.13,101.12,107.83,-0.003815,0.13,774.4,0.001907,0.26,4810.2,0.000954,0.2,2133.1,111.71,-21.19,33.17,0.82,13.78,-80.65
5/20/2018 12:15,20/05/2018,12:14:59,44050,120,5.41,-7.3,-11.21,4.43,-5.83,-6.32,-1.43,278.64,1.48,4.43,111.75,0,20.68,47.73,44.73,134.63,333.87,212.32,108.31,26.61,19.14,2.48,4.43,4.43,1134.42,16.06,16.06,-237.13,101.12,105.88,0.002861,0.13,775.5,0.000954,0.26,4810.7,-0.000954,0.19,2131.8,111.71,-21.19,33.17,0.82,13.78,-88.24
5/20/2018 12:17,20/05/2018,12:17:00,44170,120,5.41,-7.3,-11.21,4.43,-5.83,-6.32,-1.43,276.67,0,1.48,109.29,0,10.34,47.73,44.73,146.4,335.82,204.47,112.23,26.61,19.14,2.48,4.43,4.43,1145.75,16.06,16.06,-199.17,101.12,105.88,0.001907,0.14,782.2,-0.002861,0.25,4809.6,0.001907,0.2,2133.8,111.71,-21.19,33.17,0.82,13.78,-95.84
5/20/2018 12:19,20/05/2018,12:18:59,44290,120,5.9,-7.3,-11.21,4.43,-5.83,-5.83,-1.43,272.73,0,0.49,106.83,0,4.43,47.73,44.73,134.63,333.87,196.63,112.23,26.61,19.14,2.48,4.43,4.43,1134.42,16.06,16.06,-237.13,101.12,107.83,0.002861,0.13,785.7,-0.003815,0.25,4808.3,0.000954,0.2,2136,111.71,-21.19,33.17,0.82,13.78,-103.43
5/20/2018 12:21,20/05/2018,12:20:59,44410,120,6.39,-7.3,-11.21,4.43,-5.83,-6.32,-1.43,270.27,0,0,105.84,0,2.46,47.73,44.73,126.79,335.82,212.32,112.23,26.61,19.14,2.48,4.43,4.43,1134.42,16.06,16.06,-180.19,101.12,107.83,-0.000954,0.14,790.6,0.003815,0.25,4805,0.000954,0.2,2136.7,111.71,-21.19,33.17,0.83,13.78,-111.02
5/20/2018 12:23,20/05/2018,12:23:00,44530,120,6.39,-7.3,-11.21,4.43,-5.83,-6.32,-1.43,269.78,0,0,105.35,0,2.46,47.73,44.73,134.63,335.82,204.47,112.23,26.61,19.14,2.48,4.43,4.43,1134.42,16.06,16.06,-199.17,105.02,107.83,-0.000954,0.13,794.3,0.000954,0.25,4802.8,0.001907,0.19,2137.5,111.71,-21.19,33.17,0.83,13.78,-118.61
5/20/2018 12:25,20/05/2018,12:24:59,44650,120,6.39,-7.3,-11.21,4.43,-5.83,-6.32,-1.43,0,0,0,0,0,0,47.73,46.68,158.16,345.58,208.4,112.23,26.61,19.14,2.48,2.48,4.43,1179.71,15.49,15.54,446.19,101.12,103.93,0.000954,0.13,803.7,0,0.25,4797.3,-0.001907,0.2,2140.6,111.71,-21.19,33.17,0.83,13.78,-126.21
5/20/2018 12:27,20/05/2018,12:27:00,44770,120,5.41,-7.3,-11.21,0.52,-5.83,-6.32,-1.43,0,0,0,0,0,0,698.73,77.9,142.48,351.43,216.24,112.23,26.61,19.14,2.48,0.52,4.43,1960.97,15.3,15.32,711.92,101.12,103.93,0.005722,0.14,809.1,-0.000954,0.25,4789.1,-0.001907,0.2,2146.8,111.71,-21.19,33.17,0.83,13.78,-133.8
